"Notes"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	"State"	"State Code"	"Year"	"Year Code"	Projected Populations
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2005"	"2005"	42554
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2006"	"2006"	42519
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2007"	"2007"	42706
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2008"	"2008"	42965
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2009"	"2009"	43613
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2010"	"2010"	43952
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2011"	"2011"	44482
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2012"	"2012"	45560
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2013"	"2013"	47245
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2014"	"2014"	48493
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2015"	"2015"	49378
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2016"	"2016"	50610
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2017"	"2017"	54061
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2018"	"2018"	56936
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2019"	"2019"	59809
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2020"	"2020"	63477
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2021"	"2021"	66720
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2022"	"2022"	68217
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2023"	"2023"	69514
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2024"	"2024"	71105
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2025"	"2025"	72680
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2026"	"2026"	73656
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2027"	"2027"	74162
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2028"	"2028"	74855
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2029"	"2029"	75191
	"70-74 years"	"70-74"	"Male"	"M"	"Iowa"	"19"	"2030"	"2030"	75454
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2004"	"2004"	35949
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2005"	"2005"	35919
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2006"	"2006"	35870
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2007"	"2007"	35855
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2008"	"2008"	36169
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2009"	"2009"	36728
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2010"	"2010"	36996
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2011"	"2011"	37498
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2012"	"2012"	38706
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2013"	"2013"	40455
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2014"	"2014"	41833
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2015"	"2015"	42892
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2016"	"2016"	44348
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2017"	"2017"	47633
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2018"	"2018"	50295
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2019"	"2019"	52874
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2020"	"2020"	55956
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2021"	"2021"	58532
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2022"	"2022"	59422
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2023"	"2023"	60493
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2024"	"2024"	61968
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2025"	"2025"	63733
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2026"	"2026"	65320
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2027"	"2027"	66723
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2028"	"2028"	67723
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2029"	"2029"	68240
	"70-74 years"	"70-74"	"Male"	"M"	"Kansas"	"20"	"2030"	"2030"	68608
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2004"	"2004"	54846
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2005"	"2005"	55169
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2006"	"2006"	55633
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2007"	"2007"	56016
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2008"	"2008"	57100
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2009"	"2009"	58374
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2010"	"2010"	59251
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2011"	"2011"	60595
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2012"	"2012"	62851
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2013"	"2013"	65319
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2014"	"2014"	67159
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2015"	"2015"	68890
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2016"	"2016"	70888
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2017"	"2017"	75842
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2018"	"2018"	79971
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2019"	"2019"	84026
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2020"	"2020"	88144
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2021"	"2021"	91585
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2022"	"2022"	92484
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2023"	"2023"	93516
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2024"	"2024"	95337
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2025"	"2025"	97829
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2026"	"2026"	99921
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2027"	"2027"	101849
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2028"	"2028"	103763
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2029"	"2029"	104861
	"70-74 years"	"70-74"	"Male"	"M"	"Kentucky"	"21"	"2030"	"2030"	105882
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2004"	"2004"	55346
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2005"	"2005"	55561
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2006"	"2006"	55854
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2007"	"2007"	56319
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2008"	"2008"	57305
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2009"	"2009"	58612
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2010"	"2010"	59565
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2011"	"2011"	60847
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2012"	"2012"	62821
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2013"	"2013"	65178
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2014"	"2014"	67360
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2015"	"2015"	69094
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2016"	"2016"	71023
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2017"	"2017"	75920
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2018"	"2018"	80029
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2019"	"2019"	83690
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2020"	"2020"	88100
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2021"	"2021"	91768
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2022"	"2022"	92896
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2023"	"2023"	94633
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2024"	"2024"	97200
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2025"	"2025"	99972
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2026"	"2026"	102657
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2027"	"2027"	104996
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2028"	"2028"	106810
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2029"	"2029"	107920
	"70-74 years"	"70-74"	"Male"	"M"	"Louisiana"	"22"	"2030"	"2030"	108696
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2004"	"2004"	20464
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2005"	"2005"	20615
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2006"	"2006"	20793
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2007"	"2007"	20895
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2008"	"2008"	21159
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2009"	"2009"	21419
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2010"	"2010"	21557
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2011"	"2011"	21999
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2012"	"2012"	22977
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2013"	"2013"	24388
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2014"	"2014"	25843
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2015"	"2015"	27140
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2016"	"2016"	28474
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2017"	"2017"	30918
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2018"	"2018"	32851
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2019"	"2019"	34483
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2020"	"2020"	36445
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2021"	"2021"	37908
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2022"	"2022"	38123
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2023"	"2023"	38502
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2024"	"2024"	39194
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2025"	"2025"	39696
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2026"	"2026"	40233
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2027"	"2027"	40874
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2028"	"2028"	41409
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2029"	"2029"	41758
	"70-74 years"	"70-74"	"Male"	"M"	"Maine"	"23"	"2030"	"2030"	42112
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2004"	"2004"	65395
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2005"	"2005"	65620
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2006"	"2006"	66111
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2007"	"2007"	66918
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2008"	"2008"	68566
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2009"	"2009"	70589
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2010"	"2010"	72265
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2011"	"2011"	74111
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2012"	"2012"	77357
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2013"	"2013"	81402
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2014"	"2014"	84330
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2015"	"2015"	86560
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2016"	"2016"	89273
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2017"	"2017"	95249
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2018"	"2018"	99433
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2019"	"2019"	103270
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2020"	"2020"	107378
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2021"	"2021"	110443
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2022"	"2022"	109942
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2023"	"2023"	110312
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2024"	"2024"	111960
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2025"	"2025"	114913
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2026"	"2026"	117735
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2027"	"2027"	120917
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2028"	"2028"	124345
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2029"	"2029"	127541
	"70-74 years"	"70-74"	"Male"	"M"	"Maryland"	"24"	"2030"	"2030"	130407
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2004"	"2004"	84479
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2005"	"2005"	83851
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2006"	"2006"	83094
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2007"	"2007"	82678
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2008"	"2008"	83122
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2009"	"2009"	84015
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2010"	"2010"	84736
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2011"	"2011"	86495
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2012"	"2012"	90158
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2013"	"2013"	95703
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2014"	"2014"	100250
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2015"	"2015"	103551
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2016"	"2016"	107477
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2017"	"2017"	115528
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2018"	"2018"	120748
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2019"	"2019"	125756
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2020"	"2020"	131667
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2021"	"2021"	135899
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2022"	"2022"	135687
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2023"	"2023"	136858
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2024"	"2024"	139280
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2025"	"2025"	142802
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2026"	"2026"	146337
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2027"	"2027"	149810
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2028"	"2028"	153564
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2029"	"2029"	156543
	"70-74 years"	"70-74"	"Male"	"M"	"Massachusetts"	"25"	"2030"	"2030"	159401
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2004"	"2004"	127407
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2005"	"2005"	126587
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2006"	"2006"	126140
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2007"	"2007"	126447
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2008"	"2008"	128679
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2009"	"2009"	131793
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2010"	"2010"	133560
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2011"	"2011"	136555
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2012"	"2012"	142849
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2013"	"2013"	150574
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2014"	"2014"	155761
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2015"	"2015"	159269
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2016"	"2016"	163397
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2017"	"2017"	173316
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2018"	"2018"	180424
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2019"	"2019"	188145
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2020"	"2020"	197920
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2021"	"2021"	206054
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2022"	"2022"	208079
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2023"	"2023"	210422
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2024"	"2024"	214572
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2025"	"2025"	219498
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2026"	"2026"	223893
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2027"	"2027"	227973
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2028"	"2028"	232500
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2029"	"2029"	234847
	"70-74 years"	"70-74"	"Male"	"M"	"Michigan"	"26"	"2030"	"2030"	236411
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2004"	"2004"	62624
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2005"	"2005"	62531
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2006"	"2006"	62608
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2007"	"2007"	63155
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2008"	"2008"	64483
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2009"	"2009"	66196
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2010"	"2010"	67745
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2011"	"2011"	69763
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2012"	"2012"	72561
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2013"	"2013"	76411
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2014"	"2014"	79300
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2015"	"2015"	81518
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2016"	"2016"	84149
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2017"	"2017"	90228
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2018"	"2018"	94843
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2019"	"2019"	99738
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2020"	"2020"	106037
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2021"	"2021"	111807
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2022"	"2022"	114469
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2023"	"2023"	117600
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2024"	"2024"	121386
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2025"	"2025"	125142
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2026"	"2026"	128481
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2027"	"2027"	131522
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2028"	"2028"	134693
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2029"	"2029"	137326
	"70-74 years"	"70-74"	"Male"	"M"	"Minnesota"	"27"	"2030"	"2030"	140205
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2004"	"2004"	36393
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2005"	"2005"	36796
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2006"	"2006"	37138
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2007"	"2007"	37716
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2008"	"2008"	38585
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2009"	"2009"	39664
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2010"	"2010"	40222
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2011"	"2011"	40799
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2012"	"2012"	41895
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2013"	"2013"	43495
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2014"	"2014"	44854
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2015"	"2015"	46123
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2016"	"2016"	47918
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2017"	"2017"	51387
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2018"	"2018"	54128
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2019"	"2019"	56725
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2020"	"2020"	59570
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2021"	"2021"	61661
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2022"	"2022"	62110
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2023"	"2023"	62871
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2024"	"2024"	64363
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2025"	"2025"	66251
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2026"	"2026"	68169
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2027"	"2027"	70305
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2028"	"2028"	72344
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2029"	"2029"	73538
	"70-74 years"	"70-74"	"Male"	"M"	"Mississippi"	"28"	"2030"	"2030"	74648
	"70-74 years"	"70-74"	"Male"	"M"	"Missouri"	"29"	"2004"	"2004"	80315
	"70-74 years"	"70-74"	"Male"	"M"	"Missouri"	"29"	"2005"	"2005"	80615
	"70-74 years"	"70-74"	"Male"	"M"	"Missouri"	"29"	"2006"	"2006"	80887
	"70-74 years"	"70-74"	"Male"	"M"	"Missouri"	"29"	"2007"	"2007"	81048
	"70-74 years"	"70-74"	"Male"	"M"	"Missouri"	"29"	"2008"	"2008"	81783
	"70-74 years"	"70-74"	"Male"	"M"	"Missouri"	"29"	"2009"	"2009"	83179
	"70-74 years"	"70-74"	"Male"	"M"	"Missouri"	"29"	"2010"	"2010"	84215
	"70-74 years"	"70-74"	"Male"	"M"	"Missouri"	"29"	"2011"	"2011"	86076
	"70-74 years"	"70-74"	"Male"	"M"	"Missouri"	"29"	"2012"	"2012"	89355
	"70-74 years"	"70-74"	"Male"	"M"	"Missouri"	"29"	"2013"	"2013"	93369
	"70-74 years"	"70-74"	"Male"	"M"	"Missouri"	"29"	"2014"	"2014"	96558
	"70-74 years"	"70-74"	"Male"	"M"	"Missouri"	"29"	"2015"	"2015"	98687
	"70-74 years"	"70-74"	"Male"	"M"	"Missouri"	"29"	"2016"	"2016"	100874
	"70-74 years"	"70-74"	"Male"	"M"	"Missouri"	"29"	"2017"	"2017"	106872
	"70-74 years"	"70-74"	"Male"	"M"	"Missouri"	"29"	"2018"	"2018"	111593
	"70-74 years"	"70-74"	"Male"	"M"	"Missouri"	"29"	"2019"	"2019"	115963
	"70-74 years"	"70-74"	"Male"	"M"	"Missouri"	"29"	"2020"	"2020"	121298
	"70-74 years"	"70-74"	"Male"	"M"	"Missouri"	"29"	"2021"	"2021"	125930
